image_name,label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
example.jpg,CPR,0.555465281,0.25848636,-0.16531314,0.545799732,0.240132987,-0.135727301,0.544010639,0.239646211,-0.135824606,0.541807353,0.239120349,-0.135832235,0.54368031,0.241605714,-0.207366601,0.540569067,0.242145762,-0.207393825,0.536819935,0.242657781,-0.20748584,0.515870333,0.249996975,-0.003434685,0.51063031,0.253734499,-0.325500786,0.551680028,0.277855963,-0.110902272,0.549120247,0.278972715,-0.203688383,0.48217693,0.365582019,0.223662078,0.497698367,0.37667501,-0.518928528,0.482818365,0.507362664,0.242355034,0.527621031,0.516041875,-0.578189075,0.527398407,0.626476526,0.077170692,0.595334053,0.620867193,-0.516657948,0.539742112,0.654837132,0.074945055,0.597429097,0.660489857,-0.588696063,0.557197571,0.651858747,0.012076227,0.602225959,0.659082472,-0.574702382,0.54870224,0.640828967,0.04198895,0.600536704,0.646670997,-0.509883702,0.493115127,0.626176953,0.23265855,0.493672758,0.630208135,-0.232843712,0.493606448,0.804463625,0.418174505,0.494639248,0.878160179,-0.291431844,0.316826105,0.834030867,0.572563708,0.293308318,0.859012842,0.014865812,0.304650515,0.818247318,0.575783253,0.287005603,0.833347619,0.045183264,0.256818652,0.879027426,0.573159814,0.223679945,0.88936305,0.057705533
example.jpg,CPR,0.555328846,0.258736402,-0.162077144,0.545571148,0.240330189,-0.132476956,0.543788433,0.239821061,-0.132573903,0.541593194,0.239255548,-0.132579938,0.543457627,0.241764978,-0.2030918,0.540345907,0.242247522,-0.203119144,0.536596596,0.242700785,-0.203198761,0.515796483,0.250120491,-0.00026006,0.51047343,0.253604978,-0.317908853,0.551615417,0.278095454,-0.107707851,0.548986197,0.279307604,-0.199149475,0.481375813,0.365900815,0.225786582,0.497753739,0.377074659,-0.51028353,0.482202441,0.507956028,0.239155665,0.528032422,0.516324282,-0.563568711,0.525360823,0.626048446,0.063006237,0.595134556,0.621307194,-0.489840031,0.53814292,0.653272092,0.059092823,0.597512543,0.660764813,-0.558726013,0.556206048,0.651881278,-0.003390405,0.602015495,0.659361184,-0.543724537,0.548403442,0.641451359,0.027803242,0.600282669,0.646826506,-0.482358813,0.492846221,0.625967979,0.231869251,0.493510991,0.630127072,-0.232046738,0.493454874,0.805261314,0.418614775,0.504681408,0.877923846,-0.285775483,0.317273617,0.834339142,0.573976159,0.293282926,0.859480143,0.02172691,0.304755181,0.818698049,0.578157365,0.286962181,0.834265888,0.052141722,0.25645259,0.879015505,0.572552264,0.223963737,0.889616668,0.060271498
example.jpg,CPR,0.555383682,0.258970201,-0.201164141,0.545491755,0.241109982,-0.172746554,0.543742299,0.240598723,-0.172832668,0.541594207,0.240085885,-0.172838897,0.543340921,0.242438421,-0.241159394,0.540217102,0.242830962,-0.241191745,0.536470234,0.243248582,-0.241268858,0.515641272,0.251072645,-0.041303009,0.510457277,0.254158169,-0.349241883,0.551598966,0.278128862,-0.146898001,0.548929811,0.279659778,-0.235660747,0.481777459,0.366213828,0.18669045,0.498074949,0.377358168,-0.524101794,0.485346407,0.508317173,0.204123139,0.527670681,0.516495287,-0.582387686,0.522459328,0.626378894,0.038526401,0.595041692,0.622398913,-0.531206369,0.536275983,0.653822184,0.035470851,0.597338021,0.662167072,-0.602784216,0.556444466,0.653138816,-0.024630779,0.602109611,0.660687268,-0.589469016,0.548338175,0.642719865,0.005568221,0.600452244,0.648395896,-0.524934769,0.49277851,0.625619829,0.231093064,0.493312418,0.629670858,-0.23127155,0.493192315,0.80157274,0.439232945,0.514735937,0.874503374,-0.28850618,0.321319759,0.83455056,0.6101318,0.296707243,0.85985744,-0.012058625,0.310166687,0.821778834,0.614524543,0.291831285,0.835651755,0.013879069,0.260352015,0.881699026,0.607262313,0.22623688,0.890874386,0.012001983
example.jpg,CPR,0.555440485,0.25910151,-0.201154858,0.545433223,0.241425663,-0.172624424,0.543708086,0.240941077,-0.172712982,0.541594923,0.240482956,-0.172719806,0.543258071,0.242669985,-0.241026789,0.540126145,0.243023679,-0.241059303,0.536378503,0.243427694,-0.241140291,0.515611947,0.251611084,-0.040882759,0.510412216,0.254485756,-0.348647505,0.551618516,0.278287292,-0.146772772,0.548925936,0.279733419,-0.235480681,0.481822699,0.366427392,0.187252879,0.498358607,0.377480716,-0.523194492,0.484404713,0.508644164,0.205705106,0.52746141,0.516834021,-0.583551228,0.520037174,0.626418293,0.042272177,0.595029056,0.622871339,-0.536403954,0.534499586,0.653866291,0.039401323,0.59723419,0.662930369,-0.608298242,0.556129634,0.653627157,-0.020438964,0.602271318,0.661448598,-0.594335854,0.547576129,0.643285334,0.009496923,0.600758851,0.648843467,-0.529950082,0.492550492,0.625439584,0.230771333,0.493167341,0.629453123,-0.230951205,0.492777795,0.80002898,0.44099009,0.517607033,0.87351042,-0.291904539,0.323130757,0.835084617,0.613746047,0.298208475,0.860079646,-0.018242285,0.312350094,0.823681772,0.618593872,0.293910414,0.836896598,0.007711915,0.262541145,0.883338034,0.610066473,0.228012398,0.891742587,0.005430497
example.jpg,CPR,0.55538702,0.259788632,-0.169515774,0.545234084,0.242329687,-0.141868889,0.543460786,0.241858482,-0.141961828,0.541306198,0.241463274,-0.141970009,0.543219626,0.243438885,-0.209641024,0.540073097,0.243697748,-0.209674731,0.536283433,0.244037941,-0.209757432,0.51557076,0.252729028,-0.01662093,0.51037401,0.25517568,-0.32063517,0.551565349,0.278813213,-0.117517412,0.548823833,0.280609101,-0.205109954,0.481374502,0.367025703,0.204883084,0.498221517,0.377616704,-0.5009619,0.483742774,0.508848131,0.209125906,0.527309358,0.517092288,-0.555033922,0.519821703,0.626735628,0.044725757,0.594933867,0.623296678,-0.492194742,0.533976138,0.654063702,0.041096631,0.597204208,0.663464248,-0.558811009,0.555933893,0.654011309,-0.01843325,0.602177501,0.662448347,-0.545553207,0.547346413,0.643479168,0.01181296,0.600656748,0.649664462,-0.485300124,0.492484987,0.625639379,0.229887173,0.493097931,0.629444957,-0.230041146,0.491802365,0.801538169,0.421849638,0.516527534,0.873266816,-0.293142796,0.323598981,0.837547719,0.572996974,0.298505247,0.860702813,-0.016723093,0.31264016,0.826179743,0.576309085,0.293838114,0.838674486,0.010102399,0.264550835,0.883923531,0.570197105,0.228655875,0.892693818,0.013913703
example.jpg,CPR,0.555086076,0.261337548,-0.169376031,0.544564366,0.244300812,-0.142002031,0.542682588,0.243800387,-0.142092645,0.540428996,0.243416339,-0.142102271,0.542795956,0.245277658,-0.209512636,0.539741933,0.245414034,-0.209543362,0.536088824,0.245657742,-0.209619686,0.514702618,0.254448324,-0.016785746,0.510352731,0.25646317,-0.320103258,0.550905704,0.280290812,-0.11738088,0.548417866,0.282343328,-0.204659328,0.480641127,0.367587954,0.203348905,0.496675551,0.377676964,-0.494306087,0.482674718,0.508972704,0.209788829,0.526269794,0.517276049,-0.550004363,0.518566132,0.626865268,0.043605864,0.594785929,0.624855518,-0.494392395,0.531672001,0.654319048,0.040106345,0.597009897,0.664397418,-0.561724365,0.547340333,0.654335737,-0.018787347,0.602151752,0.663851619,-0.547238529,0.54452014,0.643625617,0.011132502,0.600629389,0.651408017,-0.487170458,0.49147287,0.62564224,0.224882126,0.493021995,0.629393995,-0.225010708,0.491662264,0.802288592,0.414973885,0.515818775,0.868909001,-0.292704433,0.329398811,0.858152926,0.566435397,0.300630212,0.864380419,-0.010298585,0.313220203,0.834308624,0.569950938,0.294353634,0.843760669,0.016275246,0.266234905,0.888373792,0.559379637,0.234095499,0.89544183,0.016339047
example.jpg,CPR,0.552789748,0.261740088,-0.19539167,0.541848421,0.245297953,-0.165948004,0.540057242,0.244793624,-0.166031957,0.537890017,0.244426787,-0.166050166,0.539866924,0.246362299,-0.235140234,0.536748171,0.246584967,-0.235183179,0.533136964,0.246955112,-0.235255972,0.512071013,0.25585258,-0.030216612,0.508154929,0.257972777,-0.341054708,0.549193084,0.280591458,-0.139442876,0.54673034,0.282848179,-0.229058295,0.479956269,0.368181616,0.19802025,0.493368924,0.378947705,-0.516575933,0.482672244,0.509930193,0.210492626,0.523001075,0.519735813,-0.576436818,0.5243361,0.627097726,0.039760817,0.59330827,0.628772259,-0.518436372,0.538902104,0.655620873,0.035903402,0.595864356,0.667003751,-0.588555455,0.549605608,0.656235635,-0.024814827,0.601238251,0.666351438,-0.572591126,0.54785943,0.644624949,0.006279678,0.599501371,0.654683948,-0.510822415,0.491163641,0.625641763,0.22539033,0.491332114,0.629209757,-0.225519642,0.491619915,0.80254209,0.414950162,0.514775991,0.868697882,-0.290775388,0.330117136,0.859280407,0.582076311,0.298495561,0.86913234,-0.004713398,0.309559226,0.833961785,0.588459134,0.291714787,0.844769299,0.024687825,0.262100041,0.891925275,0.575716555,0.233255342,0.898989558,0.023345029
example.jpg,CPR,0.549892187,0.262522668,-0.192757249,0.539328814,0.246249929,-0.163720906,0.537628829,0.245710298,-0.163810775,0.535545647,0.245315298,-0.163827553,0.537027061,0.247371539,-0.232683882,0.533706844,0.247599825,-0.232724696,0.529994428,0.247979715,-0.232803509,0.509546399,0.256348461,-0.026764955,0.505405843,0.258532852,-0.34068957,0.546326995,0.281406939,-0.13791135,0.543468654,0.283643633,-0.226986453,0.477252036,0.368242323,0.206304699,0.488570094,0.37902844,-0.516363442,0.481684148,0.509998262,0.224445567,0.52247113,0.519435942,-0.576728344,0.521478593,0.627740085,0.051248614,0.592242479,0.629296958,-0.51833427,0.536148608,0.656781673,0.048439633,0.594760597,0.667387664,-0.588710129,0.545128465,0.658593714,-0.014485337,0.600268841,0.666762352,-0.573098183,0.544162095,0.64624536,0.016691074,0.598491609,0.655195057,-0.510776579,0.490182161,0.625616431,0.226309076,0.489194393,0.628919482,-0.226447642,0.492906243,0.804038346,0.400796622,0.514138937,0.870142043,-0.296591014,0.330471396,0.859242082,0.580626547,0.295644015,0.871668637,0.016973363,0.306403399,0.833723843,0.587879241,0.289005369,0.845122814,0.050657373,0.260877073,0.892414927,0.576389968,0.226687476,0.899348557,0.059978303
example.jpg,CPR,0.546645284,0.262756377,-0.168475345,0.536081016,0.246479914,-0.138734847,0.534409523,0.245919123,-0.138823196,0.532379687,0.245497972,-0.138834432,0.533492327,0.247612849,-0.208220482,0.529993534,0.247845829,-0.208260447,0.526270032,0.248228401,-0.208345801,0.506313503,0.256374657,-0.003219785,0.501344144,0.258620352,-0.317313462,0.54304713,0.281745464,-0.113186933,0.539906383,0.283905357,-0.203243434,0.47274363,0.368115216,0.223976851,0.485188752,0.379075468,-0.501449049,0.473563969,0.510024846,0.237500995,0.52090019,0.519028902,-0.562438726,0.508912325,0.627831221,0.065890856,0.590411484,0.629281461,-0.496939033,0.522862971,0.65682745,0.063810259,0.592871547,0.667370737,-0.564902306,0.536128759,0.658595264,0.001968268,0.598224163,0.666753471,-0.547327876,0.536617994,0.650013864,0.031820487,0.596261144,0.655149758,-0.488254517,0.489174008,0.625643075,0.226962686,0.487702161,0.628959,-0.227102548,0.490527898,0.803954184,0.40168944,0.494145781,0.878975391,-0.296380699,0.322381735,0.855038166,0.57393229,0.293342769,0.871599317,0.018150585,0.303667545,0.832338512,0.579757333,0.286485016,0.845140517,0.051283978,0.259883672,0.891428232,0.565384686,0.221691534,0.899254441,0.059632476
example.jpg,CPR,0.542319,0.262799233,-0.174667209,0.531789541,0.246486634,-0.144328952,0.530246317,0.245923325,-0.14442344,0.52846545,0.24550131,-0.144445255,0.528716266,0.247623563,-0.214194238,0.525144577,0.247860298,-0.214243948,0.521418333,0.248251095,-0.214353442,0.503131092,0.256357402,-0.00486794,0.496188819,0.258679569,-0.319003254,0.539027631,0.281773716,-0.116953462,0.535270214,0.283916771,-0.207701936,0.46930781,0.367717445,0.220370308,0.482699543,0.378951371,-0.504340708,0.470785499,0.510015845,0.241964549,0.517818809,0.518703401,-0.570706546,0.510709167,0.627830029,0.082696289,0.58820051,0.629321039,-0.510453701,0.524559796,0.656842947,0.08264228,0.590367794,0.667368352,-0.577031612,0.536637962,0.658593476,0.019404903,0.595783651,0.666712642,-0.559644818,0.536817372,0.650507808,0.048440509,0.593964815,0.655134976,-0.501570642,0.486518413,0.625553846,0.227425277,0.485441655,0.628768861,-0.227577835,0.490491509,0.803664088,0.399022877,0.485010892,0.882970214,-0.3041448,0.31767875,0.850968778,0.572666824,0.292912602,0.869937718,0.017983204,0.30125615,0.830751836,0.580176234,0.28562218,0.843244195,0.05042119,0.256981432,0.891379774,0.566709697,0.217424616,0.899153709,0.060051162
example.jpg,CPR,0.539547265,0.262833148,-0.176455393,0.529546618,0.246490613,-0.145074531,0.528065443,0.245924741,-0.145172819,0.526334465,0.245495781,-0.145198613,0.526270926,0.247628048,-0.215385243,0.522674084,0.24786371,-0.215437844,0.518868148,0.248247102,-0.21555388,0.501209557,0.256197363,-0.007026755,0.493402034,0.25864014,-0.320580512,0.536011934,0.281795919,-0.117155552,0.531927705,0.283936828,-0.208295703,0.46683383,0.367660731,0.22089681,0.481495619,0.379211366,-0.504536927,0.468527377,0.51020658,0.244274274,0.51290518,0.519045889,-0.570621729,0.50718528,0.628008723,0.081662163,0.584790111,0.629404426,-0.510413706,0.523461163,0.655832171,0.080696747,0.586254179,0.667398989,-0.577044725,0.537756562,0.656400919,0.017733213,0.592332423,0.666702926,-0.559783518,0.531517386,0.649132073,0.047306858,0.590628862,0.655122697,-0.50157249,0.482399732,0.625552118,0.22756277,0.483775556,0.628764391,-0.227719858,0.489764124,0.804188848,0.391709179,0.48408705,0.881982207,-0.301911026,0.311295867,0.846580446,0.566762924,0.291004658,0.868238747,0.028939607,0.296294689,0.82858181,0.575262427,0.283373296,0.841935813,0.063423827,0.25051713,0.889971077,0.562148452,0.218034402,0.898608208,0.075014919
