669.7579,1006.58307,-1475.8812,663.8809,1000.7899,-1457.0127,663.0104,998.5697,-1457.0314,662.138,996.167,-1457.4707,667.77234,1004.79755,-1467.1158,668.6711,1005.4812,-1467.5673,669.5405,1006.15906,-1467.775,658.2678,980.8904,-1193.8406,667.16394,993.3342,-1235.7776,668.0704,994.7091,-1358.4353,670.11334,1000.06213,-1371.1017,642.80505,949.9928,-951.72705,678.4989,953.9401,-973.33484,625.14935,1008.4747,-1348.4982,699.7882,970.2599,-1327.2087,612.5069,1223.9772,-1841.0825,655.9453,1211.2814,-1775.6531,623.83026,1285.2262,-1976.4767,646.9774,1279.9692,-1904.4441,614.74713,1296.628,-1965.4924,654.9713,1283.2855,-1875.1117,615.04376,1274.3141,-1853.1781,650.68945,1252.6693,-1777.5709,636.43463,701.4271,-25.359695,651.49554,719.9831,25.243464,664.48425,644.6014,-649.18335,606.9866,666.6179,-382.51944,719.3755,637.64264,-210.62805,688.2017,618.8867,-150.58644,718.22986,638.64166,-162.80179,703.3058,622.31726,-121.58295,760.738,641.08295,-256.39478,711.46576,581.72705,-229.22498,0
438.58563,810.2222,-385.60736,412.05954,802.6659,-472.30112,413.4116,800.3832,-472.0272,415.08188,797.7326,-471.9841,409.0309,799.89795,-381.27704,408.13217,795.8607,-381.43182,407.42218,790.82214,-381.6254,439.05594,753.7718,-694.321,429.5492,737.81903,-285.1694,474.03806,792.42126,-454.16263,472.69467,789.9242,-335.83844,675.33417,765.0265,-826.93524,541.13385,667.02167,-32.513023,701.72375,983.22156,-819.6267,598.8998,883.14075,202.11922,582.39874,1160.417,-648.97766,548.6914,1101.4203,135.30072,543.4759,1219.8154,-743.5771,512.9487,1147.9822,134.14189,519.22577,1190.7247,-714.9681,508.30148,1150.2389,26.411034,534.747,1171.1923,-637.0829,524.3743,1138.7964,89.65522,962.176,932.92737,-266.269,862.31604,888.8991,266.17395,781.17566,1232.4739,-316.92807,698.33765,1132.5104,481.8145,1086.8796,1131.3947,18.280975,1011.80347,1077.7147,691.93317,1112.9905,1083.6265,65.6372,1044.0541,1040.8175,710.40295,1188.0038,1171.9335,247.99777,1110.2915,1105.4183,810.6518,0
774.2766,907.45087,-948.79407,798.2812,894.48706,-966.11206,805.59656,891.3289,-966.44855,812.1491,888.697,-966.9488,775.7326,890.5026,-1028.4097,766.0819,886.9807,-1028.773,767.31287,876.63666,-1028.9644,812.64453,853.10065,-886.29504,737.6146,833.78674,-1160.1097,765.37317,894.30493,-894.1498,743.15735,888.0313,-974.0301,790.85693,783.8102,-684.9887,626.8172,803.53455,-1134.0431,760.3629,1019.0316,-648.9055,570.7574,1009.826,-1107.8286,714.5769,1266.4902,-823.27655,670.53845,1279.6035,-1091.0883,731.4146,1332.93,-875.1994,668.41595,1322.7571,-1197.8789,728.8992,1338.7261,-971.2273,693.2193,1329.2677,-1197.2175,713.1328,1314.9938,-863.14935,686.40295,1310.2471,-1093.9948,529.97974,879.8965,162.19046,425.304,898.1653,-162.17393,679.5329,1091.4719,210.4532,542.0963,1210.8849,-281.66238,524.94855,1009.35504,647.7013,468.01492,1060.6339,510.34042,504.14157,972.0886,706.88055,462.23743,1007.9917,608.93744,487.92532,1068.4473,779.4402,444.41418,1131.6128,821.9189,0
991.40283,782.2677,-626.79663,1016.7052,775.3635,-629.9865,1021.0146,772.9067,-630.1663,1025.233,770.32294,-630.3684,1004.698,775.5381,-698.41345,1000.38025,773.4529,-698.7548,994.8413,770.0218,-698.8415,1017.8956,729.692,-548.93494,979.1843,732.63293,-855.9097,967.53107,767.25507,-579.74414,957.31616,767.1418,-668.8788,971.12555,641.8994,-333.52222,837.56537,694.60876,-888.02527,921.68536,810.99677,-217.85742,756.52094,891.1901,-814.4725,872.44464,1017.11816,-395.24243,820.7364,1071.3036,-679.3671,884.3246,1072.5807,-423.52066,833.14014,1102.4478,-759.0807,888.9028,1080.2485,-512.29706,857.12115,1101.2279,-753.11066,875.5673,1063.2402,-433.64685,848.3866,1085.1885,-677.1444,688.03394,743.3859,210.64265,590.8535,779.8993,-210.68576,792.73566,978.5827,392.2835,694.0114,1047.887,-263.03424,599.52124,885.873,766.635,500.60092,896.01245,208.52841,578.14606,847.82935,809.49,487.13242,849.4657,268.8585,529.3474,934.94025,899.99414,442.77805,942.84766,410.98114,0
646.0819,729.8882,-1101.3402,660.87946,697.471,-1172.7585,668.7889,691.8215,-1172.8069,676.9309,686.24713,-1173.3256,637.40875,704.69366,-1114.0635,622.5421,707.5416,-1114.3993,619.5817,705.3846,-1114.9238,698.7292,641.95905,-1245.05,618.8016,657.1399,-981.5618,691.11615,712.3807,-1097.6205,655.0795,726.5139,-1019.0992,853.35645,613.20496,-1124.8953,616.8491,642.0315,-750.23987,884.49915,854.4868,-1148.477,621.64844,887.72723,-648.1908,715.9678,1180.4608,-1230.5374,680.9939,1160.7926,-759.02,717.47003,1243.9323,-1381.5964,659.5304,1177.4888,-842.7792,675.23236,1242.589,-1394.2888,656.4277,1216.3527,-941.40784,678.7851,1213.7758,-1247.5142,670.5955,1190.2461,-801.0549,1014.5306,685.1827,-149.65579,842.1604,694.82733,150.03171,927.12354,1058.2681,-330.18716,661.09576,909.7946,52.484764,1016.6212,1056.9402,450.75296,895.2886,961.03284,494.92148,1042.9303,1028.6782,554.8618,945.32434,942.9094,556.62164,984.62244,1139.4329,759.0993,898.6638,1042.1238,647.52734,0
2119.0032,841.9022,-1844.833,2174.623,797.35,-1836.8759,2186.6138,793.2726,-1837.4244,2197.9448,787.7243,-1838.4155,2130.8271,784.56244,-1986.5227,2109.4395,770.4396,-1987.1067,2086.4084,754.2014,-1987.1584,2130.5269,700.1015,-1501.7797,1990.9778,665.8807,-2168.2852,2085.924,861.3986,-1675.0608,2020.9363,832.4564,-1868.8212,1998.2032,706.9654,-946.3607,1612.0212,762.8597,-2103.87,2102.8462,1169.8741,-652.1076,1731.047,1320.6836,-2180.2688,2192.4763,1607.1841,-841.2681,2141.198,1650.1047,-2167.7654,2280.7551,1709.4086,-872.26733,2203.1748,1760.5162,-2388.814,2287.236,1716.1718,-1082.6937,2247.7148,1738.5146,-2326.2148,2248.6628,1683.3145,-922.92865,2219.9824,1707.7122,-2149.6655,1577.2277,1124.7318,382.96823,1338.968,1149.9329,-382.71957,1934.6963,1573.4341,129.33815,1637.8395,1775.4943,-880.4561,1404.5186,1495.7101,1088.2806,1142.4712,1558.8604,180.55896,1337.0571,1417.3501,1211.1611,1098.3679,1458.1447,318.69717,1250.2292,1646.8477,1363.7625,1053.3037,1733.0679,567.9125,0
2311.5986,893.96484,-1768.7751,2378.9692,836.1806,-1732.6637,2382.4214,833.2954,-1733.19,2384.8862,829.63165,-1734.539,2356.0422,816.8345,-1927.1122,2344.4438,800.2074,-1927.728,2331.4187,781.3069,-1927.7844,2317.8738,724.39795,-1330.7151,2247.4514,670.41394,-2196.3184,2241.6926,913.29144,-1574.7723,2211.8875,889.6051,-1827.0442,2117.387,748.9197,-742.92175,1728.1655,786.8921,-2267.402,2205.7686,1272.102,-302.41898,1996.6807,1421.6722,-2359.9204,2382.094,1714.831,-575.3754,2363.7368,1871.6913,-2213.3655,2490.8354,1853.5845,-618.25323,2457.2085,1975.2334,-2450.9875,2516.7476,1876.3716,-837.1308,2518.7373,1944.784,-2372.3176,2458.3813,1835.2152,-668.2366,2470.2073,1914.2032,-2185.7378,1537.1915,1260.1697,520.3607,1242.9235,1293.8635,-519.79456,1916.4001,1994.397,293.74582,1655.0911,2143.8433,-1015.7884,1277.9138,1753.5332,1450.5088,990.1748,1784.8865,328.7285,1165.7307,1594.4615,1585.9054,884.8256,1641.7913,493.71155,1070.9407,1947.8252,1851.0913,866.12085,2038.6826,773.8611,0
2663.983,1021.5141,1329.5151,2674.5935,953.88135,1389.5637,2665.8972,942.54144,1389.2654,2656.2708,930.5907,1389.032,2686.6685,959.44885,1219.3158,2686.5098,952.5108,1219.1759,2686.004,944.8253,1218.7882,2580.2224,863.33386,1569.4407,2629.8416,885.8519,800.7882,2600.5117,1020.5387,1402.5316,2617.2622,1026.1335,1178.8815,2191.426,946.15924,1817.0787,2520.1094,1003.80817,151.61963,2176.568,1470.3075,1981.5198,2546.1714,1478.1938,133.89354,2383.3499,1840.2251,1944.8729,2550.9028,1842.2867,843.2027,2454.846,1849.7611,2006.3722,2631.3735,1874.1676,895.7806,2479.795,1854.4655,1933.8685,2626.1387,1864.4333,991.2254,2449.2285,1858.5073,1908.5702,2586.4917,1853.2537,908.32935,1607.9368,1510.8154,516.041,1805.1168,1556.2095,-518.1971,1972.4766,2180.2417,923.94714,2224.7961,2196.046,-295.21515,1425.993,2176.0715,-43.77833,1496.3562,2159.6733,-1100.6279,1289.8136,2055.4243,-154.51546,1376.718,2060.2202,-1144.143,1329.269,2536.6194,-182.7872,1359.8516,2498.185,-952.3866,0
983.5403,560.91394,1709.0049,951.27313,493.82556,1585.7285,946.21295,490.31067,1585.7277,941.278,487.58432,1585.7319,970.15125,487.6377,1693.0315,979.74243,479.14764,1693.5592,993.6728,468.10803,1693.1538,969.53094,471.72354,1083.9199,1056.6763,433.7104,1562.6941,1001.6087,588.6481,1538.016,1028.987,580.10834,1677.9276,992.0488,663.6122,388.61694,1437.3524,510.39532,1575.2794,1047.1519,1101.7976,8.176919,1492.9628,880.084,1541.4954,1095.4426,1435.732,79.162994,1370.0713,1251.0444,1499.1332,1065.2914,1499.1779,-11.724759,1349.2982,1312.7809,1550.2045,1063.5629,1487.9739,63.309605,1319.7539,1323.2838,1506.5403,1083.5474,1470.7664,114.753136,1319.9939,1306.005,1480.3434,1508.242,1208.9283,-467.56485,1776.0496,1090.1128,464.06647,1269.401,1856.1814,-275.47922,1549.5234,1665.791,864.85114,1950.1941,1908.5145,-1400.5084,2011.7104,1935.5911,-120.66115,2105.7117,1833.6074,-1507.2759,2122.059,1924.1656,-245.15347,2084.012,2149.1792,-1377.0743,2049.8162,2174.6157,-278.84433,0
1163.6865,786.2355,-1286.8629,1110.7701,678.1222,-1455.3041,1126.2202,654.73126,-1454.8806,1144.3724,625.9603,-1454.6278,1084.9172,708.57495,-1285.4464,1081.1832,708.1778,-1286.213,1077.5162,706.3734,-1287.0029,1281.0944,500.28415,-1659.9503,1189.1069,572.6979,-904.97754,1311.3938,779.0979,-1322.5828,1265.4164,816.671,-1100.2173,1829.8671,690.0472,-1800.5806,1445.7303,732.74036,-341.09634,1654.6956,1491.3212,-1792.9443,1388.4213,1344.6967,122.81296,1364.273,2078.0557,-1629.5068,1223.353,1962.4419,-126.27111,1267.1356,2208.0815,-1880.9896,1107.994,2113.4038,-235.4932,1200.4075,2174.476,-1872.6406,1100.4143,2129.2852,-518.2308,1248.3774,2131.3696,-1637.2604,1161.3865,2087.8337,-253.07053,2648.4668,1175.181,-493.79486,2325.9524,1204.7037,492.9756,2208.9219,2261.1704,-661.9968,1870.6252,2059.8125,570.7937,2975.6433,1737.6555,115.14528,2730.3943,1782.6672,1125.7289,3090.8623,1550.6216,230.39041,2847.228,1634.012,1201.8569,3115.6672,2094.5286,605.32733,2974.0928,1922.0724,1445.8429,0
802.98267,838.2867,-2637.182,768.8987,738.51965,-2818.5896,792.4779,718.6138,-2818.0889,818.89465,694.8168,-2818.3113,718.2102,760.88635,-2641.7976,702.891,759.0265,-2643.0964,687.5853,755.7877,-2644.1538,969.1881,550.5587,-3021.6091,803.0946,631.4636,-2232.3594,957.92505,845.27747,-2657.807,891.7627,876.3491,-2424.7168,1665.7349,749.8235,-2861.354,1030.9244,733.8261,-1652.1855,1536.4608,1592.8157,-2635.3445,1035.1001,1362.9218,-1153.2748,1190.9875,2180.0513,-2593.3645,1013.5742,2114.9177,-1422.6995,1137.7092,2318.3547,-2927.302,928.0038,2286.0945,-1595.92,1067.8102,2317.399,-3017.8303,951.99866,2288.2363,-1923.7957,1106.1981,2259.9385,-2652.0452,1014.3628,2224.9321,-1559.7898,2181.0044,1179.9928,-454.67593,1755.7837,1226.6453,454.30402,1909.0184,2214.2834,-927.8849,1382.5079,2041.2634,263.2701,2391.2358,1598.7402,1076.3169,1870.7788,1607.8464,1984.2805,2471.2131,1487.7922,1330.3433,1998.3251,1437.7268,2215.9104,2450.616,1943.5046,1946.6923,2092.1094,1688.9277,2829.4512,0
1167.4685,725.1381,-3266.5251,1167.5518,617.4374,-3370.13,1195.2811,590.6448,-3369.5845,1226.679,557.49304,-3370.4158,1087.0885,660.8605,-3248.9722,1057.1353,664.747,-3249.3726,1025.8691,665.0138,-3250.4165,1346.0474,393.80896,-3274.3706,1025.0483,567.53046,-2727.0854,1286.8228,745.59393,-3166.545,1211.1772,781.34814,-3009.569,1939.9261,545.85034,-2866.377,1099.5693,690.24994,-2127.6926,1839.785,1411.0413,-2710.929,1213.6287,1391.0303,-1901.3999,1521.3264,2107.6748,-2780.5598,1422.5491,2053.4778,-2007.073,1502.6055,2289.5588,-3061.8513,1420.3019,2247.1128,-2156.865,1431.4132,2288.187,-3125.4888,1507.2767,2207.699,-2301.9888,1457.7168,2224.116,-2805.5986,1528.1505,2142.9775,-2058.2183,2142.0984,1207.21,-237.87946,1677.0793,1199.242,236.4944,2088.6006,2190.8264,-669.8737,1137.4756,1651.3479,-154.43983,2173.626,1786.0059,1750.5745,1509.8695,1807.0898,1355.0508,2183.1362,1684.5758,2050.5144,1632.677,1772.6963,1545.0645,2203.9707,1927.7329,2505.652,1439.4487,2125.9365,1749.5077,0
2285.7268,923.34314,-1574.098,2355.9033,853.28705,-1528.2434,2358.2131,847.4429,-1529.1409,2359.5083,840.01624,-1530.7794,2331.7437,837.37335,-1718.7981,2318.3618,821.5536,-1719.1891,2303.1284,803.71155,-1719.0222,2260.7197,720.0786,-1114.5765,2190.212,685.7407,-1955.3314,2203.1602,941.26,-1381.4847,2169.0125,918.2756,-1625.1896,2041.1747,817.19946,-618.92474,1653.5007,884.0033,-2040.2261,2102.5317,1410.3547,-214.26329,2079.4087,1554.3667,-2126.935,2375.7603,1899.7815,-459.51813,2477.8296,1999.0396,-1891.8223,2496.8481,2007.1819,-512.8461,2611.5835,2099.545,-2102.4368,2511.314,2020.3663,-713.6031,2641.4812,2075.6587,-2032.6218,2457.3435,1998.2954,-545.762,2582.249,2052.6448,-1868.8567,1395.4867,1479.7366,476.3355,1064.6118,1542.3743,-475.14975,1850.2576,2301.7637,248.05867,1587.8093,2453.5996,-817.2982,1083.0813,2051.9585,1302.9427,751.053,2109.8794,408.29605,942.30975,1883.8744,1425.7899,616.225,1973.5293,559.861,857.3644,2319.9377,1699.2843,682.6625,2488.6775,850.7861,0
2137.2173,797.2175,-2351.5376,2180.7588,748.6338,-2338.5945,2190.4697,748.3413,-2339.1968,2200.3022,746.4994,-2340.78,2142.537,723.96497,-2492.3784,2122.2717,704.87085,-2493.0774,2099.6113,683.57355,-2493.024,2155.8765,655.4651,-1901.2085,2005.6294,596.7241,-2568.6736,2092.7632,838.4698,-2131.275,2029.3987,808.1587,-2325.737,2061.7861,718.2117,-1268.335,1550.2242,746.6101,-2432.0083,2167.0845,1238.2032,-881.7066,1828.535,1404.3567,-2466.9824,2306.8267,1718.7507,-1052.9525,2293.327,1784.8027,-2355.3247,2421.9448,1839.1406,-1092.2723,2391.559,1902.0164,-2569.7107,2441.776,1843.0477,-1291.0248,2436.303,1871.5771,-2501.1482,2381.4214,1805.5886,-1131.4696,2391.762,1839.3391,-2332.5874,1576.0702,1230.0641,386.68872,1266.6023,1279.6357,-386.53116,1995.2202,1921.3042,88.12802,1668.2883,2082.5835,-786.8403,1374.7623,1674.4375,1217.5911,1105.7996,1762.5505,459.13483,1273.53,1546.8416,1363.5914,1024.3954,1638.8923,614.3178,1171.7997,1856.8491,1619.8071,967.08997,2035.5385,894.50726,0
744.1706,721.3025,1605.779,694.3734,665.26746,1525.8654,686.5082,658.1171,1525.976,677.6304,649.84174,1526.3304,715.7981,657.84503,1658.2593,722.6581,646.2439,1659.0447,728.7321,635.27966,1658.3555,700.5592,583.1004,1166.0364,772.3363,541.4845,1757.1992,776.5529,702.95056,1470.4617,806.1541,702.98267,1645.2307,807.7362,642.91455,440.09268,1180.2874,522.5669,1864.1011,867.89825,1158.6849,-20.769915,1389.4818,1080.3015,1913.5764,993.8624,1662.1783,-41.59616,1444.4684,1626.7284,1925.2313,943.65186,1736.6445,-91.2907,1463.9629,1714.9138,2004.431,934.9203,1729.332,10.634009,1459.7319,1746.8799,1932.7205,956.97504,1711.452,18.523964,1453.2883,1716.1403,1904.7147,1544.5505,1132.2493,-511.0432,1815.9331,1118.7043,505.95468,1205.9314,1987.2312,-172.7205,1546.892,1901.7903,973.6689,2004.9766,1791.3608,-1610.5028,2128.3774,1854.1527,-326.17255,2164.8577,1619.7244,-1740.1722,2228.1501,1756.7963,-485.24664,2255.3096,1980.4614,-1492.0072,2327.079,2076.296,-427.37347,0
